item,itemLabel,position,positionLabel,start,end,cabinet,cabinetLabel,ordinal,replaces,replacesLabel,replacedBy,replacedByLabel,nature,natureLabel,source,sourceName,statedName,psid
Q580974,Lot M. Morrill,Q4215834,United States Secretary of the Treasury,1876-07-07T00:00:00Z,1877-03-09T00:00:00Z,,,,Q817531,Benjamin Bristow,Q445392,John Sherman,,,,,,Q580974-98A7707E-5799-4F5E-AB59-DFB8DDFF6377
Q1370756,Louis A. Johnson,Q735015,United States Secretary of Defense,1949-03-28T00:00:00Z,1950-09-19T00:00:00Z,,,,Q463385,James Forrestal,Q151414,George Marshall,,,,,,Q1370756-BEAA0EC3-7A7D-47A3-888E-14214471BA4D
Q353121,Louis Caldera,Q1591470,United States Secretary of the Army,1998-07-02T00:00:00Z,2001-01-20T00:00:00Z,,,,Q2158150,Robert M. Walker,Q1545383,Gregory R. Dahlberg,,,,,,Q353121-A9F34A58-B3C3-459A-9F22-2B238361D43E
Q6687086,Louis E. Graham,Q636207,United States Attorney General,,,,,,,,,,,,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000360,,,Q6687086-c559389b-428e-4b9f-aa70-e362efff0ba2
Q551362,Louis McLane,Q14213,United States Secretary of State,1833-05-29T00:00:00Z,1834-06-30T00:00:00Z,,,12,Q544396,Edward Livingston,Q730958,John Forsyth,,,,,,Q551362-62B1F58B-3AD8-4799-922A-8EA54333379A
Q551362,Louis McLane,Q4215834,United States Secretary of the Treasury,1831-08-08T00:00:00Z,1833-05-29T00:00:00Z,,,10,Q1773351,Samuel D. Ingham,Q2031160,William J. Duane,,,,,,Q551362-FA13BF43-F604-4CC6-9B7C-0E1329A511CF
Q744689,Louis Wade Sullivan,Q2305968,United States Secretary of Health and Human Services,1989-03-01T00:00:00Z,1993-01-20T00:00:00Z,,,17,Q887335,Otis R. Bowen,Q292569,Donna Shalala,,,,,,Q744689-24480016-82EA-42CE-B38E-16E584B73FEF
Q1549250,Lucius Q. C. Lamar,Q2287650,United States Secretary of the Interior,1885-03-06T00:00:00Z,1888-01-10T00:00:00Z,,,,Q1575475,Henry M. Teller,Q1325762,William Freeman Vilas,,,,,,Q1549250-B1C5D050-DF39-421E-B18D-B506DDF716FE
Q889227,Luke Edward Wright,Q2419102,United States Secretary of War,1908-07-01T00:00:00Z,1909-03-11T00:00:00Z,,,43,Q35648,William Howard Taft,Q350080,Jacob M. Dickinson,,,,,,Q889227-66BA4AE3-8B67-4AB7-9E53-AE210D445094
Q361275,Luther H. Hodges,Q2003296,United States Secretary of Commerce,1961-01-21T00:00:00Z,1965-01-15T00:00:00Z,,,15,Q374168,Frederick H. Mueller,Q1701871,John T. Connor,,,,,,Q361275-A7AEB1B3-22CD-4682-A0DE-B00B51E3316C
Q6705568,"Luther H. Hodges, Jr.",Q2003296,United States Secretary of Commerce,,,,,,,,,,,,,,,Q6705568-7f4dbacd-c934-49e5-80f3-be10ce5dbf3a
Q1358688,Lyman J. Gage,Q4215834,United States Secretary of the Treasury,1897-03-06T00:00:00Z,1902-01-31T00:00:00Z,,,,,,,,,,,,,Q1358688-FA6826EF-0A9B-4DFF-8F22-5EED8F48D793
Q9640,Lyndon B. Johnson,Q11699,Vice President of the United States,1961-01-20T00:00:00Z,1963-11-22T00:00:00Z,,,37,Q9588,Richard Nixon,Q209989,Hubert Humphrey,,,,,,Q9640-D8CE8730-2C30-4AF8-8E19-F4AD8B270C49
Q959007,Mack McLarty,Q786242,White House Chief of Staff,1993-01-20T00:00:00Z,1994-07-17T00:00:00Z,,,,Q223151,James Baker,Q244631,Leon Panetta,,,,,,Q959007-9435874f-4ef8-27f2-d5d2-b09b7a30a347
Q174438,Madeleine Albright,Q1785225,United States Ambassador to the United Nations,1993-01-27T00:00:00Z,1997-01-21T00:00:00Z,,,,Q518323,Edward J. Perkins,Q311782,Bill Richardson,,,,,,q174438-77b03a71-4c56-1dd2-12b7-c263cdb79283
Q174438,Madeleine Albright,Q14213,United States Secretary of State,1997-01-23T00:00:00Z,2001-01-20T00:00:00Z,,,64,Q294358,Warren Christopher,Q150851,Colin Powell,,,https://hedendaagsesieraden.nl/2021/10/21/madeleine-albright/,,,q174438-45a477ef-4a37-1c7c-ed1f-d094ffd44fd6
Q1886985,"Malcolm Baldrige, Jr.",Q2003296,United States Secretary of Commerce,,,,,,,,,,,,,,,Q1886985-2d4024b8-9018-4e44-963b-5f799ab7062f
Q445980,Manuel Lujan,Q2287650,United States Secretary of the Interior,1989-02-03T00:00:00Z,1993-01-20T00:00:00Z,,,46,Q1240215,Donald P. Hodel,Q878739,Bruce Babbitt,,,,,,Q445980-591A1031-4887-4A30-840B-9734492EF108
Q461746,Marcia Fudge,Q2419581,United States Secretary of Housing and Urban Development,2021-03-10T00:00:00Z,,,,,Q104936860,Matt Ammon,,,,,https://www.whitehouse.gov/administration/cabinet/,Marcia Fudge,Secretary of Housing and Urban Development,Q461746-6eeb04cc-485a-bae8-1221-05689d65b733
Q457633,Margaret Heckler,Q2305968,United States Secretary of Health and Human Services,1983-03-09T00:00:00Z,1985-12-13T00:00:00Z,,,,Q928768,Richard Schweiker,Q887335,Otis R. Bowen,,,,,,Q457633-ea82f44a-4197-7fe7-0979-909946045e6b
Q262554,Margaret Spellings,Q967762,United States Secretary of Education,2005-01-20T00:00:00Z,2009-01-20T00:00:00Z,,,,,,,,,,,,,Q262554-0aae46fb-405b-91c6-51fa-e42a81ad3a37
Q1396000,Maria Cino,Q967737,United States Secretary of Transportation,2006-08-07T00:00:00Z,2006-10-17T00:00:00Z,,,,Q553502,Norman Mineta,Q469483,Mary Peters,,,,,,Q1396000-6B7C2A7C-46AF-4240-B0AF-FDBD4673575E
Q6761112,Maria Contreras-Sweet,Q15623718,Administrator of the Small Business Administration,2014-04-07T00:00:00Z,2017-01-20T00:00:00Z,,,,Q2853764,Karen Mills,Q233905,Linda McMahon,,,,,,Q6761112-4AA357B5-B07B-4485-BBB5-D810E0259C05
Q6762242,Marianne Lamont Horinko,Q2087596,Administrator of the Environmental Protection Agency,2003-07-14T00:00:00Z,2003-11-05T00:00:00Z,,,,Q435267,Christine Todd Whitman,Q879432,Mike Leavitt,Q4676846,acting,,,,Q6762242-5667509D-67D2-4B2D-AE97-30C2261ED22E
Q16866716,Marianne Markowitz,Q15623718,Administrator of the Small Business Administration,2014-02-07T00:00:00Z,2014-04-07T00:00:00Z,,,,Q15693955,Jeanne Hulit,Q6761112,Maria Contreras-Sweet,,,,,,Q16866716-02D3AC5D-C1B2-406C-8E51-D61206E53E4D
Q1498598,Marion B. Folsom,Q3310559,"United States Secretary of Health, Education, and Welfare",1955-08-01T00:00:00Z,1958-07-31T00:00:00Z,,,,Q434516,Oveta Culp Hobby,Q709371,Arthur Sherwood Flemming,,,,,,Q1498598-e7c777ef-5c1e-40a2-ac26-f1aaa03ca8d3
Q1773127,Mark Filip,Q636207,United States Attorney General,2009-01-20T00:00:00Z,2009-02-03T00:00:00Z,,,,Q540275,Michael Mukasey,Q312644,Eric Holder,Q4676846,acting,,,,Q1773127-E2751D20-7476-480C-81AD-8E82EB1C86E2
Q3956796,Mark Randall Meadows,Q786242,White House Chief of Staff,2020-03-06T00:00:00Z,2021-01-20T00:00:00Z,,,,Q1235731,Mick Mulvaney,,,,,,,,Q3956796-be50ef57-44b1-9120-2f7f-1a807d87c386
Q33190271,Mark T. Esper,Q735015,United States Secretary of Defense,2019-07-22T00:00:00Z,2020-11-09T00:00:00Z,,,27,Q267902,James Mattis,Q101423348,Christopher C. Miller,,,https://www.albayan.ae/one-world/overseas/2020-11-09-1.4009047,,,Q33190271-8677c0a1-4d24-7b42-23a4-c37ee44369db
Q33190271,Mark T. Esper,Q735015,United States Secretary of Defense,2019-07-22T00:00:00Z,2020-11-09T00:00:00Z,,,27,Q267902,James Mattis,Q101423348,Christopher C. Miller,,,http://the-japan-news.com/news/article/0005893467,,,Q33190271-8677c0a1-4d24-7b42-23a4-c37ee44369db
Q33190271,Mark T. Esper,Q735015,United States Secretary of Defense,2019-07-22T00:00:00Z,2020-11-09T00:00:00Z,,,27,Q267902,James Mattis,Q101423348,Christopher C. Miller,,,https://edition.cnn.com/2020/11/09/politics/trump-fires-esper/index.html,,,Q33190271-8677c0a1-4d24-7b42-23a4-c37ee44369db
Q33190271,Mark T. Esper,Q735015,United States Secretary of Defense,2019-07-22T00:00:00Z,2020-11-09T00:00:00Z,,,27,Q267902,James Mattis,Q101423348,Christopher C. Miller,,,https://edition.cnn.com/2020/11/10/politics/pentagon-policy-official-resigns/index.html,,,Q33190271-8677c0a1-4d24-7b42-23a4-c37ee44369db
Q33190271,Mark T. Esper,Q1591470,United States Secretary of the Army,2017-11-20T00:00:00Z,2019-01-01T00:00:00Z,,,,,,,,,,,,,Q33190271-718ad4fa-4777-564e-2691-5fc8cf749d28
Q1904711,Martin Patrick Durkin,Q967750,United States Secretary of Labor,1953-01-21T00:00:00Z,1953-09-10T00:00:00Z,,,7,Q284635,Maurice J. Tobin,Q456907,James P. Mitchell,,,,,,Q1904711-510B2CD6-00AE-4CB4-990D-3EA9AB2AD6F8
Q949072,Martin Richard Hoffmann,Q1591470,United States Secretary of the Army,,,,,,,,,,,,,,,Q949072-BB5F6D86-DFCB-4532-8D1E-CA67CC84473E
Q11820,Martin Van Buren,Q14213,United States Secretary of State,1829-03-28T00:00:00Z,1831-05-23T00:00:00Z,,,10,Q3430859,James Alexander Hamilton,Q544396,Edward Livingston,,,,,,Q11820-3C3C1227-ABF9-4651-AFDB-46549907E2D6
Q11820,Martin Van Buren,Q11699,Vice President of the United States,1833-03-04T00:00:00Z,1837-03-04T00:00:00Z,,,8,Q207191,John C. Calhoun,Q109463,Richard Mentor Johnson,,,,,,Q11820-DA4A7D9C-007A-4164-A879-3B832CC7349E
Q15126384,Marty Walsh,Q967750,United States Secretary of Labor,2021-03-23T00:00:00Z,,,,,Q105320190,Al Stewart,,,,,https://www.whitehouse.gov/administration/cabinet/,Marty Walsh,Secretary of Labor,Q15126384-c450d0b7-4f9f-5fe6-8eb2-c7af7a4b9ea2
Q7481,Mary L. Good,Q2003296,United States Secretary of Commerce,1996-04-03T00:00:00Z,1996-04-12T00:00:00Z,,,,Q1193187,Ron Brown,Q1850198,Mickey Kantor,,,,,,Q7481-18097153-467e-edf8-5dc3-ef1b9d955654
Q469483,Mary Peters,Q967737,United States Secretary of Transportation,2006-10-17T00:00:00Z,2009-01-20T00:00:00Z,,,,Q553502,Norman Mineta,Q467891,Ray LaHood,,,,,,Q469483-7ff9092e-4487-9e7f-2d9b-c725993aad3a
Q104936860,Matt Ammon,Q2419581,United States Secretary of Housing and Urban Development,2021-01-20T00:00:00Z,2021-03-10T00:00:00Z,,,,Q816459,Ben Carson,Q461746,Marcia Fudge,Q4676846,acting,,,,Q104936860-6c537eda-4159-d6ce-e6aa-5ae778fc9dd1
Q6790538,Matthew Whitaker,Q636207,United States Attorney General,2018-11-07T00:00:00Z,2019-02-14T00:00:00Z,,,,Q358443,Jeff Sessions,Q723917,William Barr,,,,,,Q6790538-2afb5396-4e12-7e3c-f302-d5297017edca
Q284635,Maurice J. Tobin,Q967750,United States Secretary of Labor,1948-08-13T00:00:00Z,1953-01-20T00:00:00Z,,,6,Q1767521,Lewis B. Schwellenbach,Q1904711,Martin Patrick Durkin,,,,,,Q284635-457D067B-894C-415D-A4FF-ADE4F2998A21
Q373055,Maurice Stans,Q2003296,United States Secretary of Commerce,1969-01-21T00:00:00Z,1972-02-15T00:00:00Z,,,19,Q1148985,Cyrus Rowlett Smith,Q456216,Peter George Peterson,,,,,,Q373055-2B918077-3152-4A16-98D9-44867075AACC
Q435010,Mel Martínez,Q2419581,United States Secretary of Housing and Urban Development,2001-01-24T00:00:00Z,2003-12-13T00:00:00Z,,,12,Q11673,Andrew Cuomo,Q324505,Alphonso Jackson,,,,,,Q435010-8A271DAC-3E32-4FCC-BF24-55B724CB8495
Q499056,Melvin Laird,Q735015,United States Secretary of Defense,1969-01-21T00:00:00Z,1973-01-29T00:00:00Z,,,,Q386798,Clark Clifford,Q719808,Elliot Richardson,,,,,,Q499056-A155C639-05F7-4864-9688-99A0FF329583
Q1922011,Merrick Garland,Q636207,United States Attorney General,2021-03-11T00:00:00Z,,,,,Q104907580,Monty Wilkinson,,,,,https://www.whitehouse.gov/administration/cabinet/,Merrick Garland,Attorney General,Q1922011-96ce80b7-464a-07e7-f270-9ca0d0106126
Q511873,Merrill McPeak,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q511873-e8ec7111-745c-4009-8eb0-a625d61a8177
Q555504,Michael Armacost,Q14213,United States Secretary of State,1989-01-20T00:00:00Z,1989-01-25T00:00:00Z,,,,Q313411,George P. Shultz,Q223151,James Baker,,,,,,Q555504-7a21c88b-488b-815a-956a-322470a91e50
Q1852641,Michael B. Donley,Q261746,United States Secretary of the Air Force,2008-06-21T00:00:00Z,2008-10-02T00:00:00Z,,,,Q1803180,Michael Wynne,Q16189325,Deborah Lee James,,,,,,Q1852641-51C2FD3C-F87D-43BB-9ED6-ECD57C8BF21E
Q32416331,Michael Cardenas,Q15623718,Administrator of the Small Business Administration,,,,,,,,,,,,,,,Q32416331-d81855e1-544e-47d7-8775-046e0cfbe602
Q733612,Michael Chertoff,Q642859,United States Secretary of Homeland Security,2005-02-15T00:00:00Z,2009-01-21T00:00:00Z,,,,Q1314442,James Loy,Q229032,Janet Napolitano,,,,,,Q733612-F605E85B-BD5C-46AF-AFD4-6E112BF0F3C5
Q16208794,Michael L. Dominguez,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q16208794-de45ff75-cf8c-4f5e-977b-14513bcf58c4
Q540275,Michael Mukasey,Q636207,United States Attorney General,2007-11-09T00:00:00Z,2009-01-20T00:00:00Z,,,81,Q3376685,Peter Keisler,Q1773127,Mark Filip,,,,,,Q540275-EC327685-B6E3-4D1C-9BF1-62D32398E15B
Q1928842,Michael P. W. Stone,Q1591470,United States Secretary of the Army,,,,,,,,,,,,,,,Q1928842-B692B528-F500-4283-8BB8-A80BCAA3BB79
Q104224230,Michael S. Regan,Q2087596,Administrator of the Environmental Protection Agency,2021-03-11T00:00:00Z,,,,,Q105044605,Jane Nishida,,,,,https://www.whitehouse.gov/administration/cabinet/,Michael Regan,ADMINISTRATOR OF THE ENVIRONMENTAL PROTECTION AGENCY,Q104224230-8333df3a-447a-9894-3d50-cf5381181aeb
Q28317075,Michael Scuse,Q1029955,United States Secretary of Agriculture,2017-01-13T00:00:00Z,2017-01-20T00:00:00Z,,,,Q353826,Tom Vilsack,Q30274534,Mike Young (agriculture official),,,,,,Q28317075-2AEC3B3A-6F27-4734-A54D-B002696E32F1
Q1803180,Michael Wynne,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q1803180-a0ffe332-80d8-43dd-a46a-443644ed6064
Q6836763,Michele J. Sison,Q1785225,United States Ambassador to the United Nations,2017-01-20T00:00:00Z,2017-01-27T00:00:00Z,,,,Q454970,Samantha Power,Q11668,Nikki Haley,,,,,,Q6836763-D285457D-5937-490E-88D0-1AED6FF104D6
Q1235731,Mick Mulvaney,Q786242,White House Chief of Staff,2019-01-02T00:00:00Z,2020-03-05T00:00:00Z,,,,,,Q3956796,Mark Randall Meadows,Q4676846,acting,,,,Q1235731-2d323672-4a30-3e98-7968-f88b2dff6b27
Q16107563,Mick Zais,Q967762,United States Secretary of Education,2021-01-07T00:00:00Z,2021-01-20T00:00:00Z,,,,Q4898286,Betsy DeVos,Q28530100,Phil Rosenfelt,Q4676846,acting,,,,Q16107563-7921e1ff-480e-f663-1788-baca60fc7eaa
Q1850198,Mickey Kantor,Q2003296,United States Secretary of Commerce,,,,,,,,,,,,,,,Q1850198-3967aede-d1a4-4fba-bd5e-f4336075a422
Q104244043,Miguel Cardona,Q967762,United States Secretary of Education,2021-03-02T00:00:00Z,,,,,,,,,,,https://www.whitehouse.gov/administration/cabinet/,,,Q104244043-2c5f6ede-4c33-490f-b404-6096d127974b
Q104244043,Miguel Cardona,Q967762,United States Secretary of Education,2021-03-02T00:00:00Z,,,,,,,,,,,https://www2.ed.gov/news/staff/bios/cardona.html,,,Q104244043-2c5f6ede-4c33-490f-b404-6096d127974b
Q28794135,Mike Dempsey,Q1154057,Director of National Intelligence,2017-01-20T00:00:00Z,2017-03-16T00:00:00Z,,,,,,,,,,,,,Q28794135-474d8707-489a-b45d-6e6d-577aab094eda
Q448880,Mike Johanns,Q1029955,United States Secretary of Agriculture,2005-01-21T00:00:00Z,2007-09-20T00:00:00Z,,,28,Q292936,Ann Veneman,Q2967584,Charles F. Conner,,,,,,Q448880-7D0524FA-4BF7-40A4-A24A-047339F3EE79
Q448880,Mike Johanns,Q1029955,United States Secretary of Agriculture,2005-01-21T00:00:00Z,2007-09-20T00:00:00Z,,,,Q292936,Ann Veneman,Q887102,Ed Schafer,,,,,,Q448880-85605EDF-39EE-4B56-8F0C-22BC4905FCC8
Q879432,Mike Leavitt,Q2087596,Administrator of the Environmental Protection Agency,2003-11-06T00:00:00Z,2005-01-26T00:00:00Z,,,,Q6762242,Marianne Lamont Horinko,Q465315,Stephen L. Johnson,,,,,,Q879432-A312CA1F-542B-4DFD-84EF-5E538BF45A5E
Q879432,Mike Leavitt,Q2305968,United States Secretary of Health and Human Services,2005-01-26T00:00:00Z,2009-01-20T00:00:00Z,,,20,Q732804,Tommy Thompson,Q27677,Kathleen Sebelius,,,,,,Q879432-fe736b8a-4bc9-07a3-b06f-b1c5d4758bc6
Q24313,Mike Pence,Q11699,Vice President of the United States,2017-01-20T00:00:00Z,2021-01-20T00:00:00Z,,,48,Q6279,Joe Biden,Q10853588,Kamala Harris,,,https://www.govtrack.us/congress/members/mike_pence/400315,,,Q24313-9b14f0fb-4135-c779-1a9a-944f1a25a483
Q24313,Mike Pence,Q11699,Vice President of the United States,2017-01-20T00:00:00Z,2021-01-20T00:00:00Z,,,48,Q6279,Joe Biden,Q10853588,Kamala Harris,,,https://www.whitehouse.gov/administration/vice-president-pence,,,Q24313-9b14f0fb-4135-c779-1a9a-944f1a25a483
Q473239,Mike Pompeo,Q14213,United States Secretary of State,2018-04-26T00:00:00Z,2021-01-20T00:00:00Z,Q27811470,Trump Administration cabinet,70,Q6241291,John J. Sullivan,Q30106114,Daniel Bennett Smith,,,,,,Q473239-8018b07d-4c14-e6a7-1fc3-bb9f4ddf92d8
Q30274534,Mike Young (agriculture official),Q1029955,United States Secretary of Agriculture,2017-01-20T00:00:00Z,2017-04-25T00:00:00Z,,,,Q28317075,Michael Scuse,Q525362,Sonny Perdue,,,,,,Q30274534-E2A1BCBD-02D5-444D-BBEC-BA7E38AAAF84
Q12306,Millard Fillmore,Q11699,Vice President of the United States,1849-03-04T00:00:00Z,1850-07-09T00:00:00Z,,,12,Q310849,George M. Dallas,Q298985,William R. King,,,,,,Q12306-611AACA4-8052-4978-BD7F-5018352D3D53
Q31801704,Mitchell P. Kobelinski,Q15623718,Administrator of the Small Business Administration,,,,,,,,,,,,,,,Q31801704-4c5e1611-a89d-4a62-aa0d-0ff81f74208e
Q104907580,Monty Wilkinson,Q636207,United States Attorney General,2021-01-20T00:00:00Z,2021-03-10T00:00:00Z,,,,Q41800022,John Demers,Q1922011,Merrick Garland,Q4676846,acting,,,,Q104907580-c47bfdde-4817-4e7a-ce3b-7a286bbaea34
Q1946678,Moon Landrieu,Q2419581,United States Secretary of Housing and Urban Development,1979-09-24T00:00:00Z,1981-01-20T00:00:00Z,,,,Q444106,Patricia Roberts Harris,Q1431452,Samuel Pierce,,,,,,Q1946678-9E1E8177-3D06-4628-89E3-D99CD8BEBB36
Q6914731,Mortimer L. Downey,Q967737,United States Secretary of Transportation,,,,,,,,,,,,,,,Q6914731-c2d68797-a58d-48b5-9610-e790348fa828
Q724329,Nathan Clifford,Q636207,United States Attorney General,1846-10-17T00:00:00Z,1848-03-17T00:00:00Z,,,,Q1258123,John Y. Mason,Q881600,Isaac Toucey,,,,,,Q724329-60B288F7-7545-4D61-9832-9BBE1233E562
Q1302611,Neal S. Wolin,Q11285124,United States Deputy Secretary of the Treasury,2009-05-18T00:00:00Z,2013-08-31T00:00:00Z,,,,Q822657,Robert M. Kimmitt,Q6779847,Mary J. Miller,,,,,,Q1302611-6EBE730F-AE23-4C20-9342-736CFC6D1D59
Q1302611,Neal S. Wolin,Q4215834,United States Secretary of the Treasury,2013-01-25T00:00:00Z,2013-02-28T00:00:00Z,,,,Q311211,Timothy Geithner,Q1677579,Jack Lew,,,,,,Q1302611-5AB8621B-8092-411E-9F73-67E4D88DFF2A
Q373606,Neil Goldschmidt,Q967737,United States Secretary of Transportation,1979-08-15T00:00:00Z,1981-01-20T00:00:00Z,,,,Q357718,Brock Adams,Q368811,"Andrew L. Lewis, Jr.",,,,,,Q373606-74370246-4214-4404-8F98-E2B16941AC85
Q373606,Neil Goldschmidt,Q967737,United States Secretary of Transportation,1979-09-24T00:00:00Z,1981-01-20T00:00:00Z,,,6,Q357718,Brock Adams,Q368811,"Andrew L. Lewis, Jr.",,,,,,Q373606-14AA8730-82C0-40C5-B098-4BAC7D6822DF
Q934934,Neil H. McElroy,Q735015,United States Secretary of Defense,,,,,,,,,,,,,,,Q934934-88de69de-70d0-4a54-8822-41f38f627d0f
Q11237,Nelson Rockefeller,Q11699,Vice President of the United States,1974-12-19T00:00:00Z,1977-01-20T00:00:00Z,,,41,Q9582,Gerald Ford,Q49216,Walter Mondale,,,,,,Q11237-D5399CD6-235F-4799-8541-A8C23393EF52
Q926206,Newton Diehl Baker Jr.,Q2419102,United States Secretary of War,1916-01-01T00:00:00Z,1921-01-01T00:00:00Z,,,47,Q281564,Lindley Miller Garrison,Q1371272,John Wingate Weeks,,,,,,Q926206-d667aca0-4dce-f938-cd45-866fc77e4a08
Q723444,Nicholas F. Brady,Q4215834,United States Secretary of the Treasury,1988-09-15T00:00:00Z,1993-01-17T00:00:00Z,,,68,Q223151,James Baker,Q455401,Lloyd Bentsen,,,,,,Q723444-6314D910-DCBD-4933-99C2-6855597FA415
Q1376143,Nicholas Katzenbach,Q636207,United States Attorney General,,,,,,,,,,,,,,,Q1376143-CF26285E-131B-4FD6-89E0-C03962493998
Q11668,Nikki Haley,Q1785225,United States Ambassador to the United Nations,2017-01-27T00:00:00Z,2018-12-31T00:00:00Z,,,,Q6836763,Michele J. Sison,,,,,,,,Q11668-b2a4e62f-40a7-f909-aa2f-9eafc307bfb8
Q553502,Norman Mineta,Q2003296,United States Secretary of Commerce,2000-07-20T00:00:00Z,2001-01-20T00:00:00Z,,,,Q1370400,William M. Daley,Q1240095,Donald Evans,,,,,,Q553502-050A4ABA-19FD-477A-94EB-1F115D6F0D76
Q553502,Norman Mineta,Q967737,United States Secretary of Transportation,2001-01-25T00:00:00Z,2006-08-07T00:00:00Z,,,,Q2161181,Rodney E. Slater,Q469483,Mary Peters,,,,,,Q553502-5C0C5B0B-A712-47F4-AE42-FA58A9399642
Q3343742,Norman Ralph Augustine,Q1591470,United States Secretary of the Army,,,,,,,,,,,,,,,Q3343742-7e9d0a79-3584-4499-98e1-7b9f0a12ae66
Q28530101,Norris Cochran,Q2305968,United States Secretary of Health and Human Services,2021-01-20T00:00:00Z,2021-03-19T00:00:00Z,,,,Q4716651,Alex Azar,,,Q4676846,acting,,,,Q28530101-ffcb5970-2479-4017-8053-36e14b22d084
Q1370873,Ogden L. Mills,Q4215834,United States Secretary of the Treasury,1932-02-12T00:00:00Z,1933-03-03T00:00:00Z,,,50,Q446858,Andrew W. Mellon,Q2031553,William H. Woodin,,,,,,Q1370873-104EEA1B-0EA5-4C91-BD23-44809ECE86A3
Q889827,Oliver Max Gardner,Q11285124,United States Deputy Secretary of the Treasury,1946-01-01T00:00:00Z,1947-01-01T00:00:00Z,,,,Q1163021,Daniel W. Bell,,,,,,,,Q889827-6EC394CA-5B81-4CEF-9106-3A2B154A2B6C
Q452104,Oliver Wolcott,Q4215834,United States Secretary of the Treasury,1795-02-03T00:00:00Z,1800-12-31T00:00:00Z,,,2,Q178903,Alexander Hamilton,Q594570,Samuel Dexter,,,,,,Q452104-8D870B9B-356D-48E8-BCA4-6D0C470C4DC8
Q888636,Orville Freeman,Q1029955,United States Secretary of Agriculture,1961-01-20T00:00:00Z,1969-01-21T00:00:00Z,,,16,Q1386097,Ezra Taft Benson,Q1101308,Clifford M. Hardin,,,,,,Q888636-010D4178-8D00-4402-830A-0EDB979E3800
Q1297519,Oscar L. Chapman,Q2287650,United States Secretary of the Interior,,,,,,,,,,,,,,,Q1297519-342d2420-1782-425b-9925-9e8586389f56
Q887335,Otis R. Bowen,Q2305968,United States Secretary of Health and Human Services,1985-12-13T00:00:00Z,1989-01-20T00:00:00Z,,,,,,,,,,,,,Q887335-5FDE5EF0-A901-42F5-A741-843A058A5DD8
Q7109662,Otto J. Wolff,Q2003296,United States Secretary of Commerce,,,,,,,,,,,,,,,Q7109662-8a5240d0-799e-4905-a072-111f1f8bb2c3
Q434516,Oveta Culp Hobby,Q3310559,"United States Secretary of Health, Education, and Welfare",1953-04-11T00:00:00Z,1955-07-13T00:00:00Z,,,,,,Q1498598,Marion B. Folsom,,,,,,Q434516-7bf1a746-61c1-4013-8a9e-154502417861
Q458473,Pat Saiki,Q15623718,Administrator of the Small Business Administration,1991-04-16T00:00:00Z,1993-01-20T00:00:00Z,,,17,,,,,,,,,,Q458473-88D64D00-C5C4-49A2-B670-BEDE9A5265C4
Q444106,Patricia Roberts Harris,Q2305968,United States Secretary of Health and Human Services,1980-05-04T00:00:00Z,1981-01-20T00:00:00Z,,,,,,Q928768,Richard Schweiker,,,,,,Q444106-80aa89c6-4e5c-8793-9f6f-abe8a5bc558c
Q444106,Patricia Roberts Harris,Q3310559,"United States Secretary of Health, Education, and Welfare",1979-08-03T00:00:00Z,1980-05-04T00:00:00Z,,,,Q1706385,"Joseph A. Califano, Jr.",,,,,,,,Q444106-2274847c-490b-7d4a-8525-6bfad6dcb2d5
